Event.Id,Accident.Number,Event.Date,Location,Injury.Severity,Registration.Number,Number.of.Engines,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Make:Model
20160104X11840,ANC16LA012,2016-01-02,"Anaktuvuk Pass, AK",Non-Fatal,N540ME,1.0,Turbo Prop,0.0,3.0,5.0,0.0,Cessna: 208B
20160106X80332,DCA16CA041,2016-01-03,"Raleigh, NC",Non-Fatal,N643RW,2.0,Turbo Fan,0.0,0.0,1.0,71.0,Embraer: ERJ 170 100 SE
20160630X55224,GAA16CA348,2016-01-11,"Carolina, PR",Non-Fatal,N87SA,2.0,Turbo Prop,0.0,0.0,0.0,5.0,Hawker Beechcraft: B200
20160121X00157,GAA16CA109,2016-01-15,"Hooper Bay, AK",Non-Fatal,N104AN,1.0,Turbo Prop,0.0,1.0,0.0,8.0,Cessna: CE-208
20160218X53651,DCA16WA095,2016-01-16,"Kiev, Ukraine",,UR-GBA,,,0.0,0.0,0.0,0.0,Boeing: 737
20160126X75122,DCA16CA070,2016-01-24,"Newark, NJ",Non-Fatal,N908DE,2.0,Turbo Fan,0.0,0.0,0.0,153.0,Mcdonnell Douglas: MD 88
20160127X70645,OPS16IA002,2016-01-27,"Detroit, MI",,N316PQ,,,0.0,0.0,0.0,0.0,Bombardier: CL600 2D24
20160129X24835,DCA16CA077,2016-01-28,"Titusville, FL",Non-Fatal,N718SW,2.0,Turbo Fan,0.0,0.0,1.0,143.0,Boeing: 737 7H4
20160201X52407,OPS16IA004,2016-01-29,"Fort Lauderdale, FL",,N587NK,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Airbus: A321 231
20160201X75918,DCA16WA080,2016-01-29,"Windhoek, Namibia",Fatal,V5-MJW,,,3.0,0.0,0.0,0.0,Cessna: 425
20160210X70158,CEN16IA103,2016-02-09,"Dallas, TX",Non-Fatal,N774SB,2.0,Turbo Fan,0.0,0.0,0.0,5.0,Cessna: 560
20160222X93713,DCA16LA096,2016-02-12,"Iliamna, AK",Non-Fatal,N401LC,4.0,Turbo Prop,0.0,0.0,0.0,5.0,Lockheed: 382G
20160216X30252,DCA16CA089,2016-02-14,"Minneapolis, MN",Non-Fatal,N827AW,2.0,Turbo Fan,0.0,0.0,1.0,104.0,Airbus: A319 132
20160218X94149,DCA16CA094,2016-02-17,"Detroit, MI",Non-Fatal,N925NN,2.0,Turbo Fan,0.0,0.0,0.0,155.0,Boeing: 737
20160225X51309,DCA16WA102,2016-02-20,"Surabaya, Indonesia",,PK-LFG,,,0.0,0.0,0.0,0.0,Boeing: 737
20160224X73028,DCA16WA097,2016-02-23,"Chitose, Japan",Non-Fatal,JA322J,,,0.0,2.0,1.0,162.0,Boeing: 737
20160225X34423,DCA16WA101,2016-02-24,"a Mitad de la Pista del Aeropuerto, Mexico",Non-Fatal,C-FIWJ,2.0,Turbo Fan,0.0,0.0,0.0,100.0,Boeing: 737
20160225X92701,DCA16LA100,2016-02-24,"St Louis, MO",Non-Fatal,N856HK,,,0.0,0.0,0.0,33.0,Embraer: EMB145
20160317X80816,ANC16WA015,2016-02-28,"Seoul, South Korea",Fatal,HL 1153,,,2.0,0.0,0.0,0.0,Cessna: 172
20160323X61831,ERA16LA137,2016-03-02,"Rockland, ME",Non-Fatal,N198WA,2.0,Turbo Prop,0.0,0.0,0.0,1.0,Hawker Beechcraft: 99
20160330X72920,DCA16CA113,2016-03-05,"Albuquerque, NM",Non-Fatal,N305UP,2.0,Turbo Fan,0.0,0.0,0.0,2.0,Boeing: 767 34AF
20160309X70647,DCA16WA104,2016-03-09,"Jeddah, Saudi Arabia",,TF-AMU,,,0.0,0.0,0.0,0.0,Boeing: 747
20160405X13515,DCA16WA122,2016-03-12,"Malaga, Spain",,LN-NHG,,,0.0,0.0,0.0,0.0,Boeing: 737
20160609X10842,DCA16CA181,2016-03-15,"Port Arthur, TX",Non-Fatal,N23708,2.0,Turbo Fan,0.0,0.0,1.0,133.0,Boeing: 737 724
20160330X40458,DCA16WA115,2016-03-20,"Cusco, Peru",,OB-2041P,,,0.0,0.0,0.0,0.0,Boeing: 737
20161021X21346,DCA16WA235,2016-03-25,"Hoedspruit, Limpopo Province, South Africa",,ZS-DOM,,,0.0,0.0,0.0,0.0,Cessna: T210H
20160415X44044,DCA16WA135,2016-03-27,"Porto de Moz Municipality, Brazil",,PR-GOV,2.0,,0.0,0.0,0.0,0.0,Boeing: 737-76N
20160401X43647,DCA16WA118,2016-03-28,"Bilbao, Spain",Non-Fatal,EC-MGE,,,0.0,0.0,0.0,115.0,Airbus: A320
20160407X42047,DCA16WA126,2016-04-04,"Jakarta, Indonesia",Non-Fatal,PK-LBS,,,0.0,3.0,0.0,51.0,Boeing: 737
20160413X94401,OPS16IA008,2016-04-07,"Dallas, TX",,N896NN,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Boeing: 737 823
20160409X10944,ANC16FA017,2016-04-08,"Angoon, AK",Fatal,N50159,1.0,Reciprocating,3.0,0.0,1.0,0.0,Cessna: 206
20160421X61715,DCA16WA138,2016-04-10,"Chiang Mai, Thailand",Non-Fatal,HS-LTB,2.0,,0.0,0.0,0.0,202.0,Boeing: 737
20160413X43826,DCA16WA131,2016-04-13,"Kiunga, Papua New Guinea",Fatal,P2-SBC,,,12.0,0.0,0.0,0.0,Britten-Norman: BN2
20160415X02200,DCA16CA133,2016-04-14,"San Diego, CA",Non-Fatal,N565WN,2.0,Turbo Fan,0.0,0.0,0.0,121.0,Boeing: 737 76Q
20170301X30528,DCA16WA244,2016-04-23,"Apia, Antarctica",,VH-YIW,,,0.0,0.0,0.0,0.0,Boeing: 737
20160502X75955,DCA16CA139,2016-04-29,"San Francisco, CA",Non-Fatal,N961SW,2.0,Turbo Fan,0.0,0.0,0.0,30.0,Bombardier: CL 600 2B19
20160506X50951,DCA16WA144,2016-05-02,"Prishtina, Suriname",Non-Fatal,TC-JFY,,,0.0,0.0,0.0,151.0,Boeing: 737
20160510X42347,DCA16WA149,2016-05-03,"Ulaanbaatar, Madagascar",Non-Fatal,EI-CXV,,,0.0,0.0,0.0,111.0,Boeing: 737
20160511X14653,DCA16WA152,2016-05-05,"Buenos Aires, Argentina",,LV-BOI,,,0.0,0.0,0.0,0.0,Airbus: A320
20160510X50022,DCA16WA150,2016-05-06,"Cologne, Germany",Non-Fatal,N341UP,,Turbo Fan,0.0,0.0,0.0,3.0,Boeing: 767
20160520X35638,DCA16WA159,2016-05-09,"Lahore, Pakistan",,AP-BKE,,,0.0,0.0,0.0,0.0,Boeing: 737
20160516X92239,DCA16CA153,2016-05-14,"Philadelphia, PA",Non-Fatal,N103US,2.0,Turbo Fan,0.0,0.0,1.0,140.0,Airbus: A320 214
20160607X94930,ERA16WA205,2016-05-17,"Unai, Brazil",,PR-TAC,1.0,Reciprocating,0.0,0.0,0.0,0.0,Piper: PA-25-235
20160606X51457,DCA16WA178,2016-05-21,"Lisbon, Portugal",,CS-TNP,,,0.0,0.0,0.0,0.0,Airbus: A320
20160602X32125,GAA16CA272,2016-05-23,"Chinita Bay, AK",Non-Fatal,N4596U,1.0,Reciprocating,0.0,0.0,0.0,5.0,Cessna: U206G
20160531X90157,DCA16WA166,2016-05-25,"Boston, MA",Non-Fatal,C-FHOS,,,0.0,0.0,0.0,65.0,Embraer: ERJ190
20160531X92718,DCA16WA167,2016-05-27,"tokyo, Japan",Non-Fatal,JA85AN,,,0.0,1.0,0.0,169.0,Boeing: 737
20161105X02700,ERA16WA335,2016-06-04,"Yurimaguas, Peru",Non-Fatal,OB-1564,2.0,Reciprocating,0.0,0.0,0.0,6.0,Piper: PA34
20160613X45543,GAA16CA308,2016-06-05,"Fort Dodge, IA",Non-Fatal,N750Z,1.0,Turbo Prop,0.0,0.0,0.0,9.0,Cessna: 208
20160614X04330,DCA16CA182,2016-06-05,"Las Vegas, NV",Non-Fatal,N801DZ,2.0,Turbo Fan,0.0,0.0,1.0,185.0,Boeing: 737-932ER
20160606X22549,DCA16RA175,2016-06-06,"Incheon, South Korea",Non-Fatal,N277UP,,Turbo Fan,0.0,1.0,0.0,3.0,Mcdonnell Douglas: MD11
20160723X91246,DCA16CA202,2016-06-12,"Jamaica, NY",Non-Fatal,N104NN,2.0,Turbo Fan,0.0,0.0,1.0,109.0,Airbus: A321 231
20160623X12450,DCA16WA185,2016-06-15,"Madrid, Spain",Non-Fatal,EC-LKX,,,0.0,0.0,0.0,2.0,Embraer: ERJ190
20160616X04226,ERA16FA215,2016-06-16,"State College, PA",Fatal,N3591P,2.0,Reciprocating,2.0,0.0,0.0,0.0,Piper: PA31
20160627X40251,DCA16WA194,2016-06-21,"Los Angeles, CA",,VH-OJS,,,0.0,0.0,0.0,0.0,Boeing: 747
20160627X12318,DCA16WA191,2016-06-26,"London, United Kingdom",,N276AY,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Airbus: A330 323
20160627X21034,DCA16CA193,2016-06-26,"New Orleans, LA",Non-Fatal,N69806,,,0.0,0.0,1.0,177.0,Boeing: 737
20160705X61438,ERA16WA243,2016-07-02,"Puerto Lopez, Colombia",Fatal,HK1398,1.0,Reciprocating,1.0,0.0,0.0,0.0,Cessna: A188
20160715X25242,ERA16WA256,2016-07-02,"Belem, Brazil",Fatal,PT-DJH,,,4.0,0.0,0.0,0.0,Cessna: 182
20160707X02944,ENG16IA027,2016-07-07,"Jamaica, NY",Non-Fatal,N706TW,,Turbo Fan,0.0,0.0,0.0,157.0,Boeing: 757
20160708X61700,DCA16IA200,2016-07-08,"Rapid City, SD",Non-Fatal,N333NW,2.0,Turbo Fan,0.0,0.0,0.0,129.0,Airbus: A320 211
20160720X53246,ANC16WA045,2016-07-16,"Telegraph Creek, Canada",Fatal,C-GWDW,1.0,Reciprocating,1.0,0.0,0.0,0.0,Dehavilland: DHC-2 MK. I
20160726X02205,CEN16FA286,2016-07-26,"Sugar Land, TX",Non-Fatal,N362FX,2.0,Turbo Fan,0.0,2.0,0.0,1.0,Embraer: EMB-505
20160805X50153,DCA16CA208,2016-07-26,"Cleveland, OH",Non-Fatal,N655RW,2.0,Turbo Fan,0.0,0.0,1.0,52.0,Embraer: ERJ 170 100 SE
20160803X71952,DCA16CA205,2016-07-28,"Bermuda, Bangladesh",Non-Fatal,N913JB,2.0,Turbo Fan,0.0,0.0,1.0,6.0,Airbus: A321 231
20160729X31455,WPR16FA153,2016-07-29,"McKinleyville, CA",Fatal,N661TC,2.0,Turbo Prop,4.0,0.0,0.0,0.0,Piper: PA-31T
20160802X22428,WPR16LA155,2016-08-02,"Spanish Fork, UT",Non-Fatal,N234AV,2.0,Turbo Prop,0.0,0.0,0.0,1.0,Hawker Beechcraft: C 99
20160828X14750,DCA16WA216,2016-08-02,"Mbuji Mayi, Central Africa",Non-Fatal,9Q-DBJ,,,0.0,0.0,0.0,7.0,Boeing: 737
20160805X51304,DCA16CA209,2016-08-03,"Grand Cayman Island (GCM), Cayman Islands",Non-Fatal,N9010R,2.0,,0.0,7.0,1.0,121.0,Airbus: A319 115
20160805X44633,DCA16CA207,2016-08-05,"Baltimore, MD",Non-Fatal,N368SW,2.0,Turbo Fan,0.0,0.0,0.0,134.0,Boeing: 737 3H4
20160805X53232,DCA16WA210,2016-08-05,"Bergamo, Italy",,HA-FAX,,,0.0,0.0,0.0,0.0,Boeing: 737
20160811X81653,DCA16CA211,2016-08-10,"New York, NY",Non-Fatal,N3762Y,2.0,Turbo Fan,0.0,0.0,0.0,168.0,Boeing: 737 832
20160812X71506,DCA16IA215,2016-08-12,"Wood, SD",Non-Fatal,N632JB,2.0,Turbo Fan,0.0,27.0,0.0,124.0,Airbus: A320 232
20161026X45105,DCA16WA240,2016-08-16,"Antalaha, Morocco",,5R-MEK,,,0.0,0.0,0.0,0.0,Cessna: 401
20160822X94859,DCA16CA214,2016-08-17,"Waco, TX",Non-Fatal,N37408,2.0,Turbo Fan,0.0,0.0,1.0,141.0,Boeing: 737 924
20160823X90755,GAA16CA445,2016-08-23,"Nanwalek, AK",Non-Fatal,N91025,1.0,Reciprocating,0.0,0.0,0.0,1.0,Cessna: T207
20160830X35738,GAA16CA458,2016-08-26,"Central, AK",Non-Fatal,N9575D,1.0,Reciprocating,0.0,0.0,0.0,2.0,Piper: PA18
20160831X34200,ERA16WA307,2016-08-26,"Finca, Colombia",Fatal,HK588,1.0,Reciprocating,1.0,0.0,0.0,0.0,Piper: PA25
20160827X31134,DCA16FA217,2016-08-27,"Pensacola, FL",Non-Fatal,N766SW,2.0,Turbo Fan,0.0,0.0,0.0,104.0,Boeing: 737-700
20160908X11147,DCA16CA220,2016-08-31,"International Waters, UN",Non-Fatal,N657UA,2.0,Turbo Fan,0.0,11.0,1.0,0.0,Boeing: 767 322
20160831X62719,ANC16FA061,2016-08-31,"Russian Mission, AK",Fatal,N752RV,1.0,Turbo Prop,5.0,0.0,0.0,0.0,Cessna: 208
20171108X84304,ERA16WA342,2016-09-07,"Amalfi, Italy",Non-Fatal,I-CELU,1.0,Reciprocating,0.0,0.0,0.0,2.0,Cessna: 172RG
20161021X42444,DCA16WA237,2016-09-08,"Naivasha, Nakuru County, Kenya",,5Y-CKK,,,0.0,0.0,0.0,0.0,Cessna: 210
20160909X71952,ANC16LA062,2016-09-09,"Kodiak, AK",Non-Fatal,N91AK,1.0,Reciprocating,0.0,0.0,3.0,0.0,Dehavilland: DHC-2
20161027X95327,DCA16WA241,2016-09-12,"Nairobi, Kenya",,5Y-NNC,,,0.0,0.0,0.0,0.0,Cessna: 152
20160922X13145,DCA16WA225,2016-09-13,"Papua, Indonesia",Non-Fatal,PK-YSY,,,0.0,0.0,0.0,3.0,Boeing: 737
20161026X40724,DCA16WA239,2016-09-15,"Malindi, Kenya",,5Y-GSM,,,0.0,0.0,0.0,0.0,Cessna: 152
20160920X74309,ANC16LA067,2016-09-16,"Fairbanks, AK",Non-Fatal,N6464V,1.0,Reciprocating,0.0,0.0,0.0,2.0,Helio: H 295
20161007X42905,DCA16WA231,2016-09-16,"Kamina, Central Africa",,9Q-CVS,,,0.0,0.0,0.0,0.0,Boeing: 727
20160929X93620,ENG16IA037,2016-09-19,"Miami, FL",,P4-AAA,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Airbus: A320
20161128X93412,ERA16WA337,2016-09-19,"Miranda, Brazil",Fatal,PT-VKY,,Reciprocating,1.0,0.0,0.0,0.0,Embraer: EMB810
20160927X51937,DCA16CA226,2016-09-24,"Dulles, VA",Non-Fatal,N366PH,2.0,Turbo Prop,0.0,0.0,0.0,24.0,Bombardier: DHC 8 202
20160928X65149,ANC16LA071,2016-09-26,"Delta Junction, AK",Non-Fatal,N68857,1.0,Reciprocating,0.0,0.0,0.0,1.0,Helio: H-295
20161007X53920,DCA16WA233,2016-09-29,"Mavivi, Central Africa",,ZS-PZE,,,0.0,0.0,0.0,0.0,Hawker Beechcraft: 1900
20160921X20513,WPR16LA189,2016-09-30,"Lopez Island, WA",Non-Fatal,N6781L,1.0,Reciprocating,0.0,2.0,2.0,0.0,Dehavilland: BEAVER DHC 2 MK.1
20161003X52014,ERA16WA332,2016-09-30,"San Antonio De Prado, Colombia",Fatal,HK3804,1.0,Turbo Prop,4.0,0.0,6.0,1.0,Cessna: 208
20161002X25827,ANC17MA001,2016-10-02,"Togiak, AK",Fatal,N208SD,1.0,Turbo Prop,3.0,0.0,0.0,0.0,Cessna: 208B
20161011X51744,DCA17CA005,2016-10-05,"Denver, CO",Non-Fatal,N8324A,2.0,,0.0,0.0,1.0,178.0,Boeing: 737-8H4
20161207X75112,DCA17WA032,2016-10-07,"Brits, North West Province, South Africa",,ZS-MPF,,,0.0,0.0,0.0,0.0,Cessna: 172
20161011X52922,DCA17WA006,2016-10-09,"Melbourne, Australia",,9V-SYG,,,0.0,0.0,0.0,0.0,Boeing: 777
20161011X84907,ERA17WA009,2016-10-10,"Santa Cruz, Cajamarca, Peru",Fatal,OB-1936-P,1.0,Reciprocating,3.0,0.0,0.0,0.0,Cessna: 207
20161027X90500,DCA17WA012,2016-10-10,"Surabaya, Indonesia",Non-Fatal,PK-CKF,,,0.0,0.0,0.0,108.0,Boeing: 737
20161018X25818,DCA17WA010,2016-10-13,"Jozini, South Africa",,ZS-FAI,,,0.0,0.0,0.0,0.0,Piper: PA28
20180105X13133,DCA17WA224,2016-10-19,"Keflavik, Iceland",,TF-ISR,,,0.0,0.0,0.0,0.0,Boeing: 757
20161026X21815,OPS17IA003,2016-10-21,"Westfield, MA",,N425NV,,,0.0,0.0,0.0,0.0,Mcdonnell Douglas: DC 9 83
20161122X01429,GAA17CA074,2016-10-25,"Lancaster, PA",Non-Fatal,N600RV,2.0,Reciprocating,0.0,0.0,0.0,4.0,Raytheon Aircraft Company: 58
20161027X90950,ENG17IA003,2016-10-26,"Seattle, WA",Non-Fatal,N855NW,2.0,Turbo Fan,0.0,0.0,0.0,120.0,Airbus: A330 223
20161027X20715,DCA17IA020,2016-10-27,"New York, NY",Non-Fatal,N278EA,2.0,Turbo Fan,0.0,0.0,0.0,48.0,Boeing: 737 7L9
20161028X72837,DCA17FA021,2016-10-28,"Chicago, IL",Non-Fatal,N345AN,2.0,Turbo Fan,0.0,20.0,1.0,149.0,Boeing: 767
20161028X93712,DCA17MA022,2016-10-28,"Fort Lauderdale, FL",Non-Fatal,N370FE,3.0,Turbo Fan,0.0,0.0,0.0,2.0,Mcdonnell Douglas: MD 10-10F
20161123X24110,GAA17CA076,2016-11-08,"Salmon, ID",Non-Fatal,N737MY,1.0,Reciprocating,0.0,0.0,0.0,1.0,Cessna: 172
20161111X61339,DCA17WA023,2016-11-09,"Bogota, Colombia",,HK5139,,,0.0,0.0,0.0,0.0,Boeing: 737-476
20161119X04951,WPR17FA024,2016-11-19,"Elko, NV",Fatal,N779MF,2.0,Turbo Prop,4.0,0.0,0.0,0.0,Piper: PA 31T
20161221X32443,ANC17LA014,2016-11-21,"McGrath, AK",Non-Fatal,N4352F,1.0,Reciprocating,0.0,0.0,1.0,3.0,Piper: PA 32R-300
20170419X83518,DCA17CA096,2016-11-21,"Hopewell, VA",Non-Fatal,N930AT,2.0,Turbo Fan,0.0,0.0,1.0,109.0,Boeing: 717 200
20161128X83501,CEN17LA043,2016-11-23,"Moorhead, MN",Non-Fatal,N80RT,2.0,Turbo Prop,0.0,3.0,0.0,4.0,Hawker Beechcraft: 200
20161208X21155,ENG17IA006,2016-11-29,"Kansas, IL",Non-Fatal,N367CA,2.0,Turbo Fan,0.0,0.0,0.0,73.0,Bombardier: CL 600 2C10
20161209X15240,DCA17WA037,2016-11-29,"Georgetown, Guyana",Non-Fatal,N767WA,2.0,Turbo Fan,0.0,0.0,0.0,4.0,Boeing: 767-319ER
20171012X93230,DCA17WA219,2016-12-02,"Nagpur, India",Non-Fatal,VT-JFP,,,0.0,0.0,0.0,200.0,Boeing: 737
20161205X55455,ENG17IA005,2016-12-04,"San Antonio, TX",Non-Fatal,N161SY,2.0,Turbo Fan,0.0,1.0,0.0,54.0,Embraer: ERJ170 200LR
20161208X45131,DCA17WA035,2016-12-04,"Lajes Terceira Island, Portugal",Non-Fatal,A7-BAN,,,0.0,0.0,5.0,351.0,Boeing: 777
20161205X33941,ERA17FA066,2016-12-06,"Camilla, GA",Fatal,N765FA,2.0,Turbo Prop,1.0,0.0,0.0,0.0,Fairchild: SA227
20170313X43118,DCA17WA078,2016-12-12,"Kabul, Afghanistan",,JY-JAQ,,,0.0,0.0,0.0,0.0,Boeing: 737
20161216X60544,DCA17CA042,2016-12-14,"Denver, CO",Non-Fatal,N24202,2.0,Turbo Fan,0.0,0.0,1.0,102.0,Boeing: 737 824
20161219X82155,OPS17IA008,2016-12-15,"San Francisco, CA",,N986SW,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Bombardier: CL 600 2B19
20170104X45517,OPS17IA010,2016-12-16,"Mt. Wilson, CA",,B-16726,2.0,Unknown,0.0,0.0,0.0,0.0,Boeing: 777
20170111X62303,DCA17WA054,2016-12-17,"Sydney, Australia",,ZK-TLK,,,0.0,0.0,0.0,0.0,Boeing: 737
20161230X95149,DCA17WA048,2016-12-25,"Addis Ababa, Ethiopia",,SU-GEA,,,0.0,0.0,0.0,0.0,Boeing: 737
20161227X90219,DCA17WA047,2016-12-27,"Dabolim, Goa, India",Non-Fatal,VT-JBG,,,0.0,10.0,0.0,151.0,Boeing: 737
20170330X01440,DCA17WA086,2016-12-29,"Bucharest, Romania",,YR-BAR,,,0.0,0.0,0.0,0.0,Boeing: 737
20170111X63504,DCA17WA056,2016-12-30,"Paris, France",,CN-ROJ,,,0.0,0.0,0.0,0.0,Boeing: 737
20170111X63040,DCA17WA055,2017-01-06,"Brisbane, Australia",,VH-VUH,,,0.0,0.0,0.0,0.0,Boeing: 737
20170414X90203,DCA17WA094,2017-01-07,"Arabian Sea, UN",,D-AMSC,,,0.0,0.0,0.0,0.0,Canadair: CL604
20170112X95658,ERA17WA084,2017-01-08,"Tirua, Chile",Fatal,CC-CMP,,,4.0,0.0,0.0,0.0,Cessna: 172
20170111X53648,DCA17WA053,2017-01-10,"Bournemouth, United Kingdom",Non-Fatal,G-FDZY,2.0,Turbo Fan,0.0,0.0,0.0,182.0,Boeing: BOEING 737-8K5
20170117X55850,ANC17TA015,2017-01-17,"Pilot Point, AK",Non-Fatal,N4261T,1.0,Reciprocating,0.0,0.0,2.0,0.0,Piper: PA-32
20170119X81250,WPR17LA056,2017-01-19,"Billings, MT",Non-Fatal,N326CA,2.0,Turbo Prop,0.0,0.0,0.0,1.0,Hawker Beechcraft: 99
20170120X75243,ERA17WA093,2017-01-19,"Parati, Brazil",Fatal,PR-SOM,,,5.0,0.0,0.0,0.0,Hawker Beechcraft: C90GT
20170124X45041,ENG17IA008,2017-01-23,"Baltimore, MD",Non-Fatal,N8986B,2.0,Turbo Fan,0.0,0.0,0.0,51.0,Bombardier: CL 600 2B19
20170309X11947,CEN17LA123,2017-01-24,"Durango, CO",Non-Fatal,N216CS,2.0,Turbo Prop,0.0,0.0,0.0,2.0,Hawker Beechcraft: C 99
20170309X64014,SUR17WA001,2017-01-26,"Cancun, Mexico",Non-Fatal,N176AA,,,0.0,0.0,0.0,1.0,Boeing: 757-223
20170208X03312,ERA17WA111,2017-02-07,"Freeport, Bahamas",Non-Fatal,C6-HBW,,,0.0,0.0,0.0,36.0,Saab: 340
20170222X74447,DCA17WA070,2017-02-11,"Jeddah, Saudi Arabia",Non-Fatal,YI-AQZ,,,0.0,0.0,0.0,365.0,Boeing: 777
20170222X25255,CEN17WA107,2017-02-11,"Virgin Gorda, Virgin Islands (British)",Non-Fatal,N603AB,2.0,Reciprocating,0.0,0.0,0.0,9.0,Cessna: 402C
20170224X03359,DCA17CA072,2017-02-12,"Phoenix, AZ",Non-Fatal,N7822A,2.0,Turbo Fan,0.0,0.0,0.0,143.0,Boeing: 737 76N
20170222X80758,DCA17CA071,2017-02-13,"Dulles, VA",Non-Fatal,N838CA,1.0,Turbo Prop,0.0,0.0,1.0,52.0,Bombardier: DHC 8 311
20170719X44355,DCA17WA152,2017-02-13,"Baraloche, Argentina",,LV-FUA,,,0.0,0.0,0.0,0.0,Boeing: 737
20170307X03418,CEN17LA121,2017-02-14,"Rattan, OK",Non-Fatal,N1551C,2.0,Turbo Prop,0.0,0.0,0.0,3.0,Hawker Beechcraft: C90A
20170216X44213,DCA17CA064,2017-02-15,"Charlotte, NC",Non-Fatal,N709PS,2.0,Turbo Fan,0.0,0.0,0.0,48.0,Bombardier: CL 600 2C10
20170223X20017,OPS17IA014,2017-02-16,"San Francisco, CA",,N214NN,2.0,Turbo Fan,0.0,0.0,0.0,0.0,Embraer: ERJ 170-200 LR
20171024X12703,DCA17WA221,2017-02-17,"Riga, Latvia",,VP-BVS,,,0.0,0.0,0.0,0.0,Boeing: 737
20170510X50406,DCA17WA115,2017-02-20,"Cancun, Mexico",,N995AN,,,0.0,0.0,0.0,0.0,Airbus: A321
20171121X13917,ERA17WA349,2017-02-23,"Santa Catarina, Brazil",Fatal,PT-WBO,,,1.0,0.0,0.0,0.0,Piper: PA25
20170301X74824,DCA17WA073,2017-02-28,"Azraq, Jordan",Non-Fatal,N351AX,2.0,Turbo Fan,0.0,0.0,0.0,217.0,Boeing: 767 33A
20170307X30331,DCA17WA075,2017-03-05,"Cancun, Mexico",,F-GZNO,,,0.0,0.0,0.0,0.0,Boeing: 777
20170331X95128,DCA17CA087,2017-03-06,"Los Angeles, CA",Non-Fatal,N369NB,2.0,Turbo Fan,0.0,0.0,1.0,120.0,Airbus: A319 114
20170519X01048,DCA17WA121,2017-03-07,"Sint Maarten, Sint Maarten",,C-GWSV,,,0.0,0.0,0.0,0.0,Boeing: 737
20170308X73155,DCA17FA076,2017-03-08,"Ypsilanti, MI",Non-Fatal,N786TW,2.0,Turbo Jet,0.0,1.0,0.0,115.0,Mcdonnell Douglas: MD80
20170317X92137,DCA17CA079,2017-03-10,"Dallas-Fort Worth (DFW), TX",Non-Fatal,N9615W,2.0,Turbo Fan,0.0,0.0,1.0,106.0,Mcdonnell Douglas: DC 9 83(MD-83)
20170320X23451,GAA17CA191,2017-03-11,"Kalaupapa, HI",Non-Fatal,N865MA,1.0,Turbo Prop,0.0,2.0,0.0,7.0,Cessna: 208
20170320X74630,ENG17IA017,2017-03-19,"Dayton, OH",Non-Fatal,N881GA,2.0,Turbo Fan,0.0,0.0,0.0,163.0,Mcdonnell Douglas: DC 9 83
20170323X35223,GAA17CA200,2017-03-22,"Ketchikan, AK",Non-Fatal,N264P,1.0,Reciprocating,0.0,0.0,0.0,3.0,Dehavilland: DHC-2
20170328X20623,DCA17WA080,2017-03-27,"Ardabil, Iran (Islamic Republic of)",Non-Fatal,EP-TBJ,,,0.0,0.0,0.0,185.0,Boeing: 737
20170330X84451,DCA17WA084,2017-03-30,"Changi, Senegal",,A6-EUB,,,0.0,0.0,0.0,0.0,Airbus: A380
20170414X95022,DCA17WA095,2017-04-07,"Kong Kong, China",,VH-OJU,,,0.0,0.0,0.0,0.0,Boeing: 747
20170428X70031,DCA17WA105,2017-04-08,"Sibu Warawak, Malaysia",,9M-MXX,,,0.0,0.0,0.0,0.0,Boeing: 737
20170425X30818,DCA17WA098,2017-04-11,"Dublin, Ireland",,EI-DAS,,,0.0,0.0,0.0,0.0,Boeing: 737
20170426X40247,DCA17CA101,2017-04-14,"Orlando, FL",Non-Fatal,N373JB,,,0.0,0.0,1.0,3.0,Embraer: ERJ 190 100 IGW
20170419X10645,ENG17WA020,2017-04-15,"Monteria, Colombia",Non-Fatal,HK4820,2.0,Turbo Prop,0.0,0.0,0.0,18.0,Bae: JETSTREAM3100
20170424X40402,DCA17WA097,2017-04-17,"Amsterdam, Netherlands (the)",Non-Fatal,VT-JEW,,,0.0,0.0,0.0,358.0,Boeing: 777
20170503X35050,DCA17WA107,2017-04-17,"New Delhi, India",,VT-IDB,,,0.0,0.0,0.0,0.0,Airbus: A320
20170510X84828,DCA17WA113,2017-04-20,"Palma de Mallorca, Spain",,EC-JBK,,,0.0,0.0,0.0,0.0,Boeing: 737
20170502X12758,ANC17FA021,2017-05-01,"Chignik Lake, AK",Fatal,N803TH,1.0,Turbo Prop,1.0,0.0,0.0,0.0,Cessna: 208B
20170508X85232,DCA17CA111,2017-05-02,"Boston, MA",Non-Fatal,N595JB,2.0,Turbo Fan,0.0,0.0,1.0,154.0,Airbus: A320 232
20170503X23550,ERA17FA172,2017-05-04,"Colton, NY",Fatal,C-GQAM,2.0,Reciprocating,1.0,0.0,0.0,0.0,Piper: PA31
20170505X00640,DCA17FA109,2017-05-05,"Charleston, WV",Fatal,N334AC,2.0,Turbo Prop,2.0,0.0,0.0,0.0,Short Brothers: SD3 30
